TIME,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
28.374784580,0.0334446,0.0430668,0.0947157,0.0505296,0.128194,0.0761271,0.0695018,0.104411,0.0533806,0.0215805,0.0383262,0.0749941
28.421224490,0.0167022,0.0309968,0.0720707,0.0398163,0.13176,0.0755014,0.0529365,0.0878094,0.0486063,0.00841634,0.0319534,0.05604
28.467664399,0.0202454,0.0264525,0.0603746,0.0718343,0.128049,0.0566001,0.0312301,0.0653514,0.0397987,0.00976709,0.0195138,0.039342
28.514104308,0.0907278,0.0912958,0.096484,0.0948662,0.108368,0.0863713,0.0770781,0.0925738,0.0751624,0.0557045,0.0638978,0.0738777
28.560544218,0.118051,0.126816,0.131196,0.105992,0.126968,0.113799,0.116477,0.11815,0.101456,0.10446,0.101039,0.097168
28.606984127,0.0857327,0.0890319,0.0740434,0.0449324,0.0642181,0.0757338,0.0739798,0.0439456,0.0387007,0.0547865,0.0557248,0.0695111
28.653424036,0.0951624,0.0870968,0.0589714,0.0494933,0.0403697,0.0913268,0.180817,0.0901137,0.0229675,0.0345332,0.0671991,0.0879887
28.699863946,0.156302,0.172468,0.10929,0.0391702,0.0418206,0.0650412,0.166268,0.0932388,0.0235068,0.0309588,0.0696052,0.115489
28.746303855,0.12599,0.147095,0.0990827,0.0523007,0.0199031,0.0762015,0.159916,0.0743473,0.0385316,0.0453825,0.0663707,0.0910455
28.792743764,0.0716761,0.127144,0.083584,0.0237107,0.0165132,0.048063,0.116651,0.0659664,0.0321284,0.0237434,0.0262734,0.0376602
28.839183673,0.100497,0.145451,0.0891,0.0553543,0.0507706,0.0899198,0.139301,0.0965345,0.0603898,0.0494086,0.0386405,0.0447648
28.885623583,0.126587,0.163731,0.147796,0.127647,0.147008,0.126349,0.107592,0.129596,0.125321,0.0840841,0.105879,0.1155
28.932063492,0.0776122,0.109738,0.066528,0.0567404,0.0586157,0.0647315,0.0850741,0.0473007,0.0618111,0.0591031,0.0557795,0.0526917
28.978503401,0.0874332,0.125398,0.0724564,0.0343862,0.0373675,0.071249,0.0864224,0.0566762,0.0698894,0.0738608,0.10245,0.114102
29.024943311,0.121104,0.106277,0.0863432,0.0250114,0.0659536,0.0818452,0.0628558,0.0397661,0.0595035,0.0464541,0.073525,0.129623
29.071383220,0.147228,0.086345,0.068165,0.029946,0.0299191,0.0874292,0.0803779,0.0401508,0.0395044,0.0503949,0.0510716,0.101162
29.117823129,0.101514,0.117975,0.0810191,0.0228973,0.0147912,0.0416633,0.0908967,0.0517212,0.0272333,0.0386072,0.0755302,0.0661149
29.164263039,0.0760661,0.109488,0.0817546,0.0573499,0.0433939,0.0811201,0.106831,0.0609734,0.0488837,0.0692623,0.0613088,0.0460116
29.210702948,0.119554,0.12101,0.148989,0.159324,0.15345,0.141617,0.129283,0.140676,0.143017,0.0954274,0.140052,0.139941
29.257142857,0.0812357,0.106085,0.0874156,0.0846723,0.0868086,0.0824581,0.0806802,0.0587916,0.0612687,0.059161,0.0477693,0.0451906
29.303582766,0.0697673,0.114273,0.099856,0.0799684,0.0338215,0.0399133,0.08669,0.0641566,0.0328099,0.0485958,0.091982,0.0784546
29.350022676,0.0648517,0.10645,0.122557,0.0578941,0.0239805,0.056809,0.125012,0.0695377,0.0343128,0.0558651,0.0731625,0.0944356
29.396462585,0.0868491,0.17142,0.168126,0.0655599,0.025031,0.0498885,0.118082,0.0651925,0.0339419,0.0306141,0.0525877,0.0959404
29.442902494,0.0922141,0.137548,0.172566,0.0978919,0.0771196,0.0476304,0.0688826,0.0972155,0.123608,0.0869619,0.0485846,0.0525107
29.489342404,0.0506581,0.11676,0.162872,0.0911692,0.0326275,0.0344035,0.0947456,0.0620788,0.0772095,0.114229,0.0770171,0.0781129
29.535782313,0.0473584,0.101735,0.150609,0.0835158,0.0295018,0.0341995,0.0849139,0.0424459,0.0647415,0.109618,0.0661422,0.0661929
29.582222222,0.0437447,0.0917253,0.153681,0.0836904,0.0166867,0.0256929,0.071476,0.0296708,0.0231585,0.081189,0.0590661,0.0577284
29.628662132,0.0686167,0.157774,0.229287,0.123806,0.0660569,0.107722,0.164115,0.101887,0.111902,0.135949,0.103049,0.0890067
29.675102041,0.113043,0.143803,0.132597,0.122296,0.0834103,0.104128,0.127258,0.0946743,0.114296,0.110745,0.0935547,0.0885015
29.721541950,0.0598469,0.0798755,0.0978963,0.0789621,0.0433789,0.075451,0.120339,0.0598415,0.0390842,0.0669669,0.0424054,0.0379488
29.767981859,0.0292,0.0924357,0.131373,0.0796605,0.0284817,0.0951899,0.144293,0.0766016,0.0463385,0.0678689,0.0458835,0.0212606
29.814421769,0.0655146,0.149598,0.161419,0.0721653,0.0206203,0.0568031,0.175645,0.128435,0.0322655,0.0297903,0.0294389,0.0270115
29.860861678,0.111887,0.154365,0.136804,0.081558,0.0634781,0.0820411,0.135588,0.125108,0.0682473,0.0993333,0.10079,0.115442
29.907301587,0.152732,0.11914,0.0885584,0.0457528,0.0434662,0.0446631,0.0906651,0.0683227,0.0741033,0.0530605,0.0597164,0.152376
29.953741497,0.0439127,0.0635075,0.097603,0.0428217,0.0252845,0.0658053,0.0779749,0.0484665,0.0711256,0.074847,0.0617714,0.0647913
30.000181406,0.0197186,0.0448187,0.0388667,0.103589,0.0805451,0.0181975,0.0206181,0.0339733,0.0518566,0.0356504,0.0369449,0.0381837
30.046621315,0.0269732,0.0440149,0.0277432,0.0564937,0.128799,0.0659433,0.0202324,0.0171804,0.0241366,0.0177573,0.0226537,0.0314786
30.093061224,0.0874939,0.0554932,0.0438851,0.0755296,0.136663,0.0783219,0.0662703,0.0473214,0.0276425,0.0456307,0.0789123,0.117984
30.139501134,0.106311,0.0728338,0.121433,0.096105,0.0298882,0.039182,0.0875733,0.0482747,0.039808,0.051629,0.0594846,0.120302
30.185941043,0.0681309,0.0655067,0.136469,0.0717787,0.0236009,0.0210448,0.0343068,0.0152798,0.0387245,0.0613458,0.0897817,0.139335
30.232380952,0.0682068,0.0976094,0.143174,0.0820065,0.0365738,0.0234836,0.0201597,0.0320729,0.0313156,0.0433978,0.0809559,0.100542
30.278820862,0.116919,0.111469,0.0814155,0.0418519,0.0155898,0.022135,0.0439585,0.0318143,0.0477328,0.0745813,0.0390058,0.0788889
30.325260771,0.0555397,0.0577523,0.121795,0.119377,0.051428,0.0397532,0.101458,0.129054,0.0845677,0.0555567,0.0500625,0.0992608
30.371700680,0.0327292,0.0430299,0.0920035,0.118997,0.120441,0.0605379,0.13139,0.136491,0.0688603,0.0540275,0.0543581,0.0821519
30.418140590,0.0368977,0.0390816,0.0511928,0.0421666,0.0819631,0.0907001,0.145328,0.115338,0.0465073,0.0255323,0.0345841,0.0654368
30.464580499,0.0192296,0.0385295,0.0567892,0.0404352,0.0310458,0.101155,0.150448,0.110129,0.0453572,0.0246565,0.0361375,0.044662
30.511020408,0.031343,0.0452211,0.0495985,0.0246915,0.0120179,0.0783083,0.174208,0.124263,0.0415513,0.026377,0.0351554,0.0397943
30.557460317,0.0288064,0.036042,0.0531918,0.0406282,0.0266646,0.0490315,0.148816,0.118353,0.039022,0.0195656,0.0385904,0.0523819
30.603900227,0.0236881,0.0349235,0.0378092,0.0214415,0.0299364,0.0826973,0.154357,0.116025,0.0478313,0.0268141,0.0482631,0.0511898
30.650340136,0.0208135,0.039083,0.072041,0.0403254,0.0290655,0.0303897,0.0847266,0.0858618,0.0519656,0.044956,0.061947,0.0520077
30.696780045,0.0234471,0.0225269,0.0560233,0.037529,0.0182826,0.0484917,0.0948807,0.0783816,0.047218,0.0222317,0.0340182,0.0560536
30.743219955,0.0345331,0.0261564,0.0528306,0.0344173,0.0197521,0.0322431,0.0725306,0.0849243,0.0476183,0.0174168,0.0358941,0.0596395
30.789659864,0.0181054,0.0340695,0.0563949,0.0342332,0.0173226,0.0290393,0.0726238,0.0842258,0.0412216,0.0179802,0.0289657,0.036141
30.836099773,0.0320899,0.0255434,0.0350386,0.0171264,0.0195517,0.0388945,0.078027,0.0842249,0.0416863,0.0233802,0.0327412,0.0585883
30.882539683,0.0195351,0.0192484,0.0366811,0.0177267,0.014185,0.0306938,0.0782548,0.0880393,0.0456736,0.0209844,0.0247129,0.0354471
30.928979592,0.0139963,0.0184788,0.0325518,0.017681,0.0145763,0.0251323,0.0893387,0.0964137,0.0365894,0.0116933,0.024463,0.0317578
30.975419501,0.0203917,0.0229909,0.0257521,0.0244344,0.0169328,0.0268656,0.0801012,0.0859415,0.0343656,0.0075595,0.0178813,0.0395123
31.021859410,0.0623837,0.0292779,0.034167,0.0204542,0.0235081,0.039554,0.103799,0.109793,0.0383905,0.0174276,0.0293972,0.0546236
31.068299320,0.0581566,0.0130324,0.0320629,0.0420171,0.0233202,0.0436108,0.127857,0.124236,0.0471873,0.0183556,0.0393863,0.0994185
31.114739229,0.0422329,0.014939,0.039929,0.0277322,0.00812407,0.0228064,0.0879509,0.0965362,0.0388657,0.0164253,0.0638903,0.110958
31.161179138,0.041707,0.0189335,0.0397575,0.0245563,0.0106976,0.0284809,0.0700172,0.0772047,0.0313442,0.0188328,0.0584411,0.106357
31.207619048,0.0710236,0.0519797,0.0632718,0.0492921,0.031921,0.0541651,0.0626885,0.0700722,0.0434626,0.0483544,0.0908428,0.129843
31.254058957,0.0334594,0.0547651,0.0435563,0.055101,0.0191628,0.0666265,0.149933,0.0915082,0.0417867,0.0441564,0.0543957,0.0715527
31.300498866,0.0547297,0.0547044,0.0324295,0.0365861,0.0237757,0.0534982,0.122626,0.0564179,0.0162911,0.0367641,0.062221,0.0871438
31.346938776,0.0483805,0.0454804,0.0396358,0.0266402,0.0130088,0.053108,0.122496,0.0651518,0.015792,0.028584,0.0759234,0.115199
31.393378685,0.0544676,0.0415779,0.0309378,0.0245495,0.0146532,0.0555282,0.137384,0.0742282,0.0179105,0.032281,0.0562179,0.103881
31.439818594,0.0299912,0.0392937,0.0203623,0.0107491,0.0128629,0.0497946,0.112882,0.0688014,0.0503841,0.0886935,0.10012,0.0482427
31.486258503,0.0360948,0.0385868,0.128084,0.0848729,0.0222254,0.0801123,0.151356,0.0675121,0.0220793,0.0251221,0.0511009,0.0402527
31.532698413,0.0267846,0.079572,0.153499,0.060968,0.0107827,0.0499253,0.106023,0.0589973,0.0268822,0.0388024,0.041986,0.04188
31.579138322,0.0310406,0.123976,0.160553,0.0535115,0.0132356,0.0508641,0.107549,0.0577141,0.027563,0.0500074,0.0430183,0.027577
31.625578231,0.0185423,0.0451187,0.125978,0.0786156,0.0199461,0.0534034,0.115919,0.0600286,0.0216979,0.0532849,0.0567281,0.0216603
31.672018141,0.025678,0.0503435,0.0998188,0.0555266,0.00843272,0.0618863,0.133718,0.0589408,0.0306049,0.0659348,0.0570474,0.0300097
31.718458050,0.0422431,0.076406,0.0322825,0.0142769,0.0192181,0.0739728,0.116357,0.089802,0.0929667,0.0556437,0.0394166,0.025445
31.764897959,0.0394819,0.0768855,0.0420968,0.0130088,0.0210688,0.0690327,0.11095,0.0971794,0.0981728,0.051749,0.0379908,0.0250822
31.811337868,0.0150597,0.0501986,0.0328503,0.011981,0.00638952,0.0401263,0.098587,0.0527694,0.0160394,0.0228251,0.0356315,0.0229447
31.857777778,0.0172955,0.0407482,0.0321393,0.0193123,0.0134764,0.0442018,0.0969159,0.0489976,0.0189098,0.0174416,0.045546,0.0334223
31.904217687,0.0617695,0.0541371,0.0331342,0.0118834,0.0101719,0.0557778,0.120917,0.0590218,0.00875725,0.0199844,0.059037,0.138435
31.950657596,0.0537835,0.0344117,0.0184247,0.0163717,0.00768604,0.0560099,0.130082,0.0650863,0.0153349,0.0188689,0.0603379,0.120881
31.997097506,0.0247578,0.0325987,0.0115973,0.00813031,0.00641895,0.0377425,0.0905207,0.0592362,0.03674,0.0445409,0.039817,0.0305676
32.043537415,0.0194506,0.034129,0.0179866,0.00489714,0.00859914,0.0391496,0.0753839,0.0373992,0.0135845,0.0125383,0.0204327,0.0143937
32.089977324,0.0483585,0.0461699,0.0425712,0.0339114,0.0285763,0.0478496,0.0630107,0.0419287,0.0267998,0.0310684,0.0489928,0.0578014
32.136417234,0.0713129,0.0249827,0.0478255,0.0289058,0.00988489,0.0452182,0.086193,0.0440605,0.00934102,0.0190961,0.0684093,0.139724
32.182857143,0.0806281,0.0366466,0.0532597,0.0288399,0.0114484,0.0471971,0.131995,0.0738436,0.0139134,0.0154806,0.0631237,0.138977
32.229297052,0.0666855,0.0257944,0.0586462,0.0442749,0.0135767,0.0586846,0.157614,0.0843697,0.00952937,0.00951045,0.0594553,0.136245
32.275736961,0.0629397,0.024651,0.0617825,0.0476829,0.0157917,0.0772729,0.170177,0.0808183,0.00700853,0.0103417,0.0636719,0.132657
32.322176871,0.0490935,0.0221178,0.0721174,0.0524921,0.0102704,0.0811537,0.163548,0.0707781,0.00731659,0.0163232,0.0571839,0.107607
32.368616780,0.0660439,0.0266235,0.0489112,0.0383789,0.0126859,0.0572356,0.161458,0.0966553,0.0149081,0.0134973,0.0443653,0.0987352
32.415056689,0.0738508,0.0151099,0.0489556,0.0304065,0.00952004,0.0680161,0.149468,0.0704343,0.00734905,0.010916,0.0905673,0.173516
32.461496599,0.102177,0.0259452,0.0422072,0.0236563,0.00753101,0.054414,0.14554,0.0802327,0.0107684,0.00840313,0.0762416,0.189703
32.507936508,0.0529187,0.0226622,0.0514469,0.0217521,0.0176662,0.0603141,0.106357,0.0570229,0.0236343,0.0563784,0.0950156,0.109297
32.554376417,0.0307847,0.0261835,0.0443535,0.0306817,0.0190185,0.0424553,0.0958714,0.0524717,0.0116538,0.0293073,0.0432517,0.0633447
32.600816327,0.0323469,0.0257278,0.0409209,0.0211721,0.0109714,0.0468834,0.0974234,0.051944,0.00805717,0.00826985,0.0331816,0.0685441
32.647256236,0.0282581,0.0182171,0.0357106,0.0174702,0.00474508,0.038694,0.0874693,0.0427008,0.00521153,0.00807271,0.0308535,0.0629329
32.693696145,0.0272773,0.018528,0.0366795,0.018819,0.00429257,0.0342035,0.0841834,0.0424633,0.00549586,0.00551206,0.0271202,0.0574145
32.740136054,0.0244993,0.020068,0.0361742,0.0167289,0.0032705,0.0325415,0.0772132,0.0403703,0.00640555,0.00840527,0.0255517,0.049472
32.786575964,0.0198496,0.0184323,0.0328321,0.0162982,0.00537691,0.0305402,0.0699427,0.0337841,0.00282248,0.00566387,0.0240835,0.04433
32.833015873,0.0201404,0.0172961,0.0323094,0.0162212,0.00517127,0.0288482,0.0635943,0.0318199,0.00424847,0.00552238,0.0229747,0.0417091
32.879455782,0.01898,0.0143465,0.0284345,0.0122145,0.00278775,0.0238897,0.0545853,0.0259125,0.00244313,0.00375303,0.0207784,0.0398331
32.925895692,0.0186245,0.0161421,0.0322146,0.0146464,0.00402172,0.0230332,0.0499989,0.0257145,0.0040486,0.00510409,0.0201592,0.0393271
32.972335601,0.049268,0.118285,0.0937037,0.045036,0.0392806,0.0423716,0.0548951,0.0402177,0.038758,0.0533629,0.0546268,0.070653
33.018775510,0.0605257,0.0842512,0.0606169,0.0679355,0.0652693,0.0464168,0.0852532,0.0430636,0.093843,0.144445,0.071792,0.0252803
33.065215420,0.00979779,0.0200359,0.0477506,0.0361874,0.0782338,0.0861894,0.100513,0.0628542,0.0856912,0.180269,0.098536,0.0144841
33.111655329,0.0497434,0.0209019,0.0488719,0.0311551,0.0255171,0.0540278,0.111594,0.0596716,0.0621721,0.14286,0.0887108,0.111073
33.158095238,0.0576153,0.0213716,0.0431878,0.0203532,0.0258193,0.0499013,0.0947261,0.0510171,0.0550202,0.13122,0.105229,0.144094
33.204535147,0.0769669,0.028472,0.0404183,0.0263834,0.0237984,0.0512345,0.103175,0.053845,0.0598699,0.128534,0.102485,0.136529
33.250975057,0.0264918,0.0229503,0.0447479,0.0286043,0.0235734,0.065493,0.193096,0.120641,0.0615344,0.120922,0.0632976,0.0658501
33.297414966,0.0345836,0.0214115,0.0477816,0.0347278,0.0223612,0.0725261,0.160199,0.0781613,0.073753,0.130764,0.0748429,0.0919624
33.343854875,0.0574515,0.0233021,0.0465632,0.0360878,0.0205489,0.0621719,0.162236,0.0852375,0.0675592,0.132799,0.0918319,0.108911
33.390294785,0.0360498,0.026346,0.0463637,0.0331771,0.0201251,0.0715031,0.16977,0.0846573,0.0655172,0.128072,0.0804849,0.0967608
33.436734694,0.0489852,0.0239255,0.0456513,0.0255459,0.0220814,0.0486856,0.10311,0.0511918,0.0496017,0.0994824,0.078984,0.0795364
33.483174603,0.0443095,0.0221281,0.0409662,0.0217424,0.0171184,0.0376894,0.0913391,0.0448856,0.039743,0.0862521,0.0517783,0.093223
33.529614512,0.0567748,0.0195725,0.0373194,0.0279988,0.0221974,0.0448599,0.101225,0.0518574,0.0406275,0.0842311,0.0630648,0.115584
33.576054422,0.0121826,0.023359,0.0430902,0.0234311,0.025763,0.0461123,0.0622698,0.062715,0.0795711,0.115086,0.0894699,0.0423524
33.622494331,0.0177956,0.0219316,0.0365703,0.0143371,0.0189372,0.036039,0.0843492,0.0988656,0.0805922,0.0671163,0.0505103,0.0260829
33.668934240,0.181191,0.0996323,0.0412772,0.0196074,0.0176361,0.0339809,0.0709598,0.0395182,0.0434369,0.0654753,0.0457402,0.111127
33.715374150,0.0854377,0.0407095,0.0420873,0.0212489,0.0179187,0.0338503,0.0815226,0.0432967,0.0343028,0.0609142,0.0667842,0.173202
33.761814059,0.0716561,0.0406045,0.0367227,0.0185078,0.0346135,0.044837,0.0720106,0.0358394,0.0342317,0.0794381,0.103565,0.112652
33.808253968,0.0127131,0.0134685,0.0276428,0.0311851,0.0528517,0.0501876,0.0666214,0.0630119,0.0803347,0.0891949,0.0427935,0.0298669
33.854693878,0.022572,0.0187202,0.0333745,0.0364411,0.0588121,0.0513504,0.0420547,0.0580808,0.0452395,0.0509993,0.0429124,0.0331976
33.901133787,0.0274782,0.0580738,0.105216,0.118773,0.101099,0.0422862,0.0577235,0.0639936,0.0521903,0.0401839,0.0652628,0.0949169
33.947573696,0.0263016,0.0258798,0.0550943,0.0717734,0.120123,0.0690403,0.0710797,0.0571831,0.0495252,0.0188278,0.0331865,0.0777817
33.994013605,0.0324795,0.0251679,0.0539833,0.0297415,0.0641006,0.109408,0.0906401,0.05337,0.0409183,0.0200418,0.0264797,0.0600472
34.040453515,0.022179,0.0392049,0.059788,0.0286684,0.01219,0.0474835,0.106528,0.0956486,0.0389773,0.019143,0.0357059,0.0479538
34.086893424,0.0183377,0.0302413,0.0502359,0.0235281,0.00734375,0.0292705,0.0819934,0.0750426,0.0367247,0.0124925,0.021273,0.0438146
34.133333333,0.0142022,0.0277322,0.0429449,0.030251,0.0303645,0.0527753,0.0808805,0.0657506,0.0336626,0.0155893,0.0285258,0.0424175
34.179773243,0.0408309,0.0262835,0.0438248,0.0334092,0.0188689,0.0334685,0.0780816,0.0813128,0.0351096,0.0192163,0.0268193,0.0513191
34.226213152,0.0179563,0.0221307,0.039806,0.0178144,0.0096124,0.0320375,0.0822013,0.0817125,0.0357382,0.0146383,0.0280607,0.0448906
34.272653061,0.0174526,0.0185877,0.0396514,0.0182118,0.0072811,0.0247721,0.0654835,0.0774945,0.0323213,0.00481362,0.0201323,0.0414075
34.319092971,0.0119312,0.0205817,0.0419977,0.0203377,0.00637431,0.0249578,0.0679451,0.0764647,0.0325907,0.00618763,0.0189465,0.0360454
34.365532880,0.0252065,0.0217843,0.043723,0.0252349,0.0106901,0.0168693,0.0627148,0.0749235,0.0372713,0.0190643,0.0301452,0.0560973
34.411972789,0.0510454,0.0130199,0.0333688,0.0190001,0.00616721,0.0223669,0.0708923,0.0774447,0.0360585,0.00962829,0.0447672,0.105785
34.458412698,0.0432133,0.0190156,0.0320653,0.0147985,0.00491807,0.020219,0.0596411,0.06966,0.0386537,0.011632,0.0482378,0.0989329
34.504852608,0.0989766,0.0318239,0.0315456,0.0181037,0.00447369,0.0156462,0.0557533,0.0712693,0.0334139,0.0099783,0.022052,0.0982459
34.551292517,0.0239036,0.0122862,0.0226789,0.0324475,0.0473392,0.0442405,0.055078,0.0541659,0.033825,0.0255488,0.0709087,0.0667687
34.597732426,0.0442573,0.0117274,0.0278523,0.0263493,0.0384522,0.026648,0.0494126,0.0555156,0.034747,0.0215168,0.0605014,0.108892
34.644172336,0.0948367,0.0337383,0.0251286,0.0204232,0.0327241,0.0326214,0.0561493,0.0557012,0.0248646,0.0306693,0.046857,0.124227
34.690612245,0.0131847,0.0122132,0.0255961,0.0199323,0.0285328,0.0299474,0.0520476,0.060504,0.0366427,0.0160275,0.0144368,0.0252103
34.737052154,0.0321616,0.0328941,0.0566076,0.0715918,0.0662364,0.0537181,0.0638435,0.0668526,0.0440028,0.0198492,0.0311749,0.0273599
34.783492063,0.0319039,0.0614087,0.0459572,0.0403089,0.0295858,0.0463692,0.103417,0.0764579,0.0468143,0.0571276,0.0943233,0.0666642
34.829931973,0.125382,0.0920621,0.0348107,0.00768259,0.0099382,0.0477413,0.108044,0.0630876,0.0258651,0.031031,0.0543926,0.0779912
34.876371882,0.0313306,0.151285,0.120329,0.0191833,0.0137346,0.0489556,0.104629,0.0533814,0.0269743,0.0347258,0.043124,0.0218804
34.922811791,0.0472893,0.0996249,0.0441556,0.0110913,0.0419842,0.107195,0.133488,0.0809587,0.0635464,0.0447978,0.0459744,0.0245301
34.969251701,0.0431309,0.0737197,0.0380386,0.0167526,0.0292988,0.0438187,0.112788,0.0736534,0.0344146,0.0372051,0.0549857,0.034175
35.015691610,0.0239007,0.0329167,0.0458792,0.0333807,0.00852171,0.0570299,0.127096,0.0696838,0.0264152,0.0890841,0.0750636,0.0275576
35.062131519,0.0221714,0.032689,0.0700762,0.0574906,0.0242214,0.0598449,0.14649,0.0863387,0.0183295,0.0570861,0.0651537,0.0154017
35.108571429,0.0153617,0.0403205,0.0260256,0.0199869,0.0396617,0.0685521,0.106409,0.0545117,0.0115784,0.0140041,0.0279409,0.0166242
35.155011338,0.0195769,0.0431156,0.0235867,0.0206477,0.0378539,0.0628152,0.103247,0.0541284,0.0111051,0.021134,0.0374037,0.0224405
35.201451247,0.0177039,0.0416312,0.0190127,0.00910048,0.0228814,0.055522,0.106742,0.050069,0.0139747,0.0230993,0.0366696,0.0211062
35.247891156,0.0241321,0.0719558,0.0950873,0.0577237,0.0357039,0.0588332,0.113298,0.057138,0.0237795,0.0375575,0.04236,0.0269961
35.294331066,0.0367972,0.0796723,0.0382723,0.0111109,0.0382367,0.0775947,0.106694,0.0564352,0.0267753,0.030326,0.0428491,0.0237034
35.340770975,0.0465126,0.107403,0.053811,0.00639405,0.0103982,0.045303,0.0992041,0.0520913,0.0296604,0.027024,0.031951,0.0181625
35.387210884,0.0468754,0.0837168,0.0446639,0.0112242,0.0152309,0.0568823,0.100112,0.058528,0.0314268,0.0241209,0.0394582,0.0254719
35.433650794,0.0962168,0.0577775,0.0342267,0.0442777,0.0244382,0.0639558,0.13459,0.0676203,0.017951,0.0259088,0.0358107,0.112212
35.480090703,0.0428938,0.0518501,0.0421833,0.0353228,0.0174229,0.0635657,0.152078,0.0733949,0.0178289,0.0199959,0.0498861,0.101747
35.526530612,0.0566322,0.0425609,0.0268245,0.0182613,0.0127312,0.0389977,0.106442,0.0631209,0.0214187,0.0366568,0.0897052,0.0993076
35.572970522,0.0552044,0.0438827,0.0212988,0.00328704,0.00586386,0.0490902,0.103291,0.0504393,0.0129762,0.0125951,0.076208,0.151053
35.619410431,0.0720588,0.0394698,0.0224259,0.0127082,0.0132901,0.0374103,0.090002,0.0534442,0.0161888,0.00422491,0.0730487,0.144137
35.665850340,0.0805006,0.0252728,0.0556229,0.0298872,0.0147473,0.0577709,0.108577,0.0553212,0.0235368,0.0371453,0.08556,0.145229
35.712290249,0.07262,0.0164947,0.049862,0.0353623,0.0114692,0.0539169,0.122678,0.0555879,0.0141093,0.0136834,0.0727247,0.156588
35.758730159,0.0637496,0.0265267,0.0586286,0.0382592,0.0118506,0.0614802,0.136897,0.0683612,0.0101649,0.0123961,0.0566328,0.131959
35.805170068,0.0676531,0.0217796,0.057692,0.0496276,0.0175348,0.0505509,0.129453,0.0706847,0.00911827,0.0090377,0.0599937,0.139678
35.851609977,0.096632,0.0286024,0.050647,0.0452856,0.02186,0.0457028,0.122392,0.0720986,0.0105245,0.0126167,0.0713541,0.167689
35.898049887,0.0595038,0.0251467,0.0730878,0.0571473,0.0164323,0.0597312,0.126567,0.0610151,0.0134043,0.0151621,0.0866055,0.150135
35.944489796,0.0766927,0.020357,0.0530242,0.0452961,0.0161579,0.0530292,0.133954,0.0756915,0.0118352,0.0120724,0.046148,0.134274
35.990929705,0.0593097,0.0380265,0.0431118,0.0271885,0.0163054,0.0620101,0.123673,0.0601287,0.0172882,0.0210213,0.107141,0.144809
36.037369615,0.0279989,0.046882,0.0570501,0.0478299,0.0479301,0.0491811,0.0863858,0.0481611,0.0682185,0.113063,0.0680142,0.0526749
36.083809524,0.0396952,0.0390214,0.0487053,0.0344662,0.0321733,0.0483184,0.0909938,0.0454332,0.0654966,0.0981649,0.0538231,0.0681309
36.130249433,0.0419902,0.0328116,0.0429118,0.0256349,0.0113349,0.0403205,0.0938206,0.0380554,0.0173458,0.0153322,0.032118,0.0675594
36.176689342,0.0327072,0.0382182,0.0516357,0.029803,0.00606232,0.0384603,0.0882905,0.0456358,0.00750485,0.0091968,0.0325986,0.0538647
36.223129252,0.0238898,0.0204613,0.0355306,0.0237803,0.00803884,0.0353316,0.0904716,0.0462848,0.00449568,0.00628909,0.0321695,0.0579455
36.269569161,0.0295637,0.0229276,0.0367847,0.0253261,0.00676567,0.0320374,0.0763885,0.0396862,0.00693737,0.00918202,0.0250891,0.0510215
36.316009070,0.0194064,0.0203016,0.0417843,0.0358097,0.0133442,0.0305229,0.0752348,0.0375115,0.0100757,0.0175661,0.0224304,0.0342889
36.362448980,0.0155989,0.0272758,0.0645996,0.0379307,0.0053048,0.0282156,0.067042,0.034131,0.00722613,0.0141724,0.0242524,0.0334105
36.408888889,0.0162563,0.0236285,0.0528735,0.0278043,0.00554894,0.0287985,0.0620006,0.0308886,0.00474137,0.00852956,0.0177431,0.0286696
36.455328798,0.023254,0.0275203,0.0343195,0.0244376,0.0144239,0.0280379,0.0484717,0.0239773,0.0152223,0.0216288,0.038703,0.0350872
36.501768707,0.0181029,0.0326287,0.0450929,0.0264159,0.0146874,0.0186706,0.0397736,0.0208564,0.0304092,0.0533483,0.0283107,0.0352868
36.548208617,0.0324862,0.0239305,0.0564411,0.0478568,0.0870947,0.065031,0.0542232,0.0363499,0.0417773,0.0861977,0.0698175,0.0469139
36.594648526,0.019203,0.0269943,0.0560011,0.045115,0.100431,0.0980225,0.0691811,0.0336919,0.0755442,0.145063,0.0825514,0.0312491
36.641088435,0.0235962,0.0251171,0.0477736,0.0285551,0.0870865,0.0857336,0.0740948,0.0384152,0.0681475,0.148682,0.0759116,0.0357942
36.687528345,0.0183704,0.0418388,0.0625109,0.0279911,0.0445465,0.069125,0.129507,0.0650588,0.0672329,0.146899,0.0667748,0.0193755
36.733968254,0.0119874,0.0320738,0.0529586,0.0349501,0.0474641,0.0417179,0.0984147,0.056681,0.0628203,0.13776,0.0771079,0.0165951
36.780408163,0.0113278,0.0299453,0.0611812,0.0381082,0.0396558,0.0460219,0.0771879,0.0282479,0.0627784,0.123874,0.0601809,0.0150057
36.826848073,0.00425961,0.0335521,0.0697372,0.0287092,0.0734284,0.0510166,0.0538957,0.0284169,0.0540437,0.111879,0.0659206,0.0205646
36.873287982,0.0292454,0.0418103,0.0729443,0.0398389,0.047783,0.0793413,0.0762074,0.0298895,0.0539434,0.124534,0.0702344,0.0131481
36.919727891,0.0139247,0.0438084,0.0705209,0.0387246,0.0318644,0.0332332,0.105562,0.060333,0.0504543,0.113355,0.0599223,0.0106151
